Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
281000,1.7363942,999.0,-0.9834305,-9.993000715970993,-9.993000715970993,1.0
282000,1.6846697,999.0,-0.9804674,-10.991000890731812,-10.991000890731812,1.0
283000,1.5860163,999.0,-0.97712827,-11.000000774860382,-11.000000774860382,1.0
284000,1.6031321,None,-0.97203183,None,None,1.0
285000,1.7048284,999.0,-0.9752448,-9.99466739098231,-9.99466739098231,1.0
286000,1.732926,999.0,-0.9794371,-9.996000707149506,-9.996000707149506,1.0
287000,1.5977583,999.0,-0.9924962,None,None,1.0
288000,1.606844,None,-0.9940537,-11.000000774860382,-11.000000774860382,1.0
289000,1.6495819,None,-0.99685895,None,None,1.0
290000,1.6193933,999.0,-0.99074113,-9.993000715970993,-9.993000715970993,1.0
291000,1.6197675,999.0,-0.99744666,-9.991000711917877,-9.991000711917877,1.0
292000,1.5302662,999.0,-0.9922034,-10.000000715255737,-10.000000715255737,1.0
293000,1.5032611,None,-0.9918299,None,None,1.0
294000,1.6318786,999.0,-0.98832166,-9.99466739098231,-9.99466739098231,1.0
295000,1.6768701,999.0,-1.0004451,-9.996000707149506,-9.996000707149506,1.0
296000,1.7007446,None,-0.98935467,None,None,1.0
297000,1.7062688,999.0,-0.9857534,-10.000000715255737,-10.000000715255737,1.0
298000,1.7122608,None,-0.99012697,None,None,1.0
299000,1.7211233,999.0,-0.988721,-9.993000715970993,-9.993000715970993,1.0
300000,1.6791947,999.0,-0.99735165,-9.991000711917877,-9.991000711917877,1.0
301000,1.6703372,999.0,-0.99654,-10.000000715255737,-10.000000715255737,1.0
302000,1.6338909,None,-0.99407685,None,None,1.0
303000,1.6585006,999.0,-0.99531794,-9.99466739098231,-9.99466739098231,1.0
304000,1.6525723,999.0,-0.98594284,-9.996000707149506,-9.996000707149506,1.0
305000,1.573395,None,-0.9841265,None,None,1.0
306000,1.5939991,999.0,-0.9905002,-10.000000715255737,-10.000000715255737,1.0
307000,1.5481874,None,-0.9871426,None,None,1.0
308000,1.546347,999.0,-0.9832272,-9.993000715970993,-9.993000715970993,1.0
309000,1.5440919,999.0,-0.9827657,-9.991000711917877,-9.991000711917877,1.0
310000,1.5380245,999.0,-0.9833918,-10.000000715255737,-10.000000715255737,1.0
311000,1.5740851,None,-0.9847753,None,None,1.0
312000,1.5101254,999.0,-0.986558,-9.99466739098231,-9.99466739098231,1.0
313000,1.5375454,999.0,-0.99675244,-9.996000707149506,-9.996000707149506,1.0
314000,1.5481203,999.0,-0.98981005,None,None,1.0
315000,1.5797113,None,-0.99544555,-10.000000715255737,-10.000000715255737,1.0
316000,1.6267487,None,-0.99683046,None,None,1.0
317000,1.6021243,999.0,-0.99475527,-9.993000715970993,-9.993000715970993,1.0
318000,1.598797,999.0,-0.9992267,-9.991000711917877,-9.991000711917877,1.0
319000,1.6425724,999.0,-0.99828094,-10.000000715255737,-10.000000715255737,1.0
320000,1.6261021,None,-0.9970885,None,None,1.0
321000,1.5927777,999.0,-0.9983448,-9.99466739098231,-9.99466739098231,1.0
322000,1.5713834,999.0,-1.0033864,-9.996000707149506,-9.996000707149506,1.0
323000,1.5442423,None,-0.9978426,None,None,1.0
324000,1.5367247,999.0,-0.9975308,-10.000000715255737,-10.000000715255737,1.0
325000,1.5503174,None,-0.99991035,None,None,1.0
326000,1.5084747,999.0,-1.0009565,-9.993000715970993,-9.993000715970993,1.0
