Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
166000,1.9632515,499.0,-0.20098376,-0.998200036585331,-0.998200036585331,1.0
167000,1.9549649,375.25,-0.19354363,-0.5006500314921141,-0.5006500314921141,1.0
168000,1.9055101,499.0,-0.19937533,-0.998200036585331,-0.998200036585331,1.0
169000,1.9181492,499.0,-0.19714253,-0.998200036585331,-0.998200036585331,1.0
170000,1.9725379,499.0,-0.19515312,-0.998200036585331,-0.998200036585331,1.0
171000,1.9808881,499.0,-0.19665621,-0.998200036585331,-0.998200036585331,1.0
172000,1.9730642,499.0,-0.19716728,-0.998200036585331,-0.998200036585331,1.0
173000,1.9721941,499.0,-0.19216105,-0.998200036585331,-0.998200036585331,1.0
174000,2.0019667,None,-0.1992836,None,None,1.0
175000,1.9954783,499.0,-0.19769627,-0.998200036585331,-0.998200036585331,1.0
176000,2.012158,499.0,-0.20039257,-0.998200036585331,-0.998200036585331,1.0
177000,2.0227895,499.0,-0.19765092,-0.998200036585331,-0.998200036585331,1.0
178000,2.0446157,None,-0.19923031,None,None,1.0
179000,2.0469353,499.0,-0.19868347,-0.998200036585331,-0.998200036585331,1.0
180000,2.0254056,499.0,-0.19911964,-0.998200036585331,-0.998200036585331,1.0
181000,2.0209517,499.0,-0.1975165,-0.998200036585331,-0.998200036585331,1.0
182000,2.030496,499.0,-0.1976046,-0.998200036585331,-0.998200036585331,1.0
183000,2.0484335,499.0,-0.19435199,-0.998200036585331,-0.998200036585331,1.0
184000,2.0469346,499.0,-0.19691029,-0.998200036585331,-0.998200036585331,1.0
185000,2.0602348,None,-0.20386061,None,None,1.0
186000,2.0551076,499.0,-0.19805792,-0.998200036585331,-0.998200036585331,1.0
187000,2.0490713,267.5,-0.19553056,-0.9981999881565571,-0.9981999881565571,1.0
188000,2.0548427,499.0,-0.2042441,-0.998200036585331,-0.998200036585331,1.0
189000,2.083056,None,-0.21015696,None,None,1.0
190000,2.0736675,499.0,-0.1968154,-0.998200036585331,-0.998200036585331,1.0
191000,2.0695188,499.0,-0.2021552,-0.998200036585331,-0.998200036585331,1.0
192000,2.072994,None,-0.19927672,None,None,1.0
193000,2.0769742,499.0,-0.19772035,-0.998200036585331,-0.998200036585331,1.0
194000,2.0738668,499.0,-0.19858225,-0.998200036585331,-0.998200036585331,1.0
195000,2.0808187,499.0,-0.19954425,-0.998200036585331,-0.998200036585331,1.0
196000,2.081541,499.0,-0.2040663,-0.998200036585331,-0.998200036585331,1.0
