Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
230000,0.28307372,-27.16653,52.05263157894737,-45.905263097662676,-45.905263097662676,1.0
231000,0.29479417,-27.634415,57.6875,-51.29411585190717,-51.29411585190717,1.0
232000,0.26849395,-27.961784,50.578947368421055,-45.497892781307826,-45.497892781307826,1.0
233000,0.29246962,-27.422668,49.23809523809524,-42.22449836730957,-42.22449836730957,1.0
234000,0.28261194,-27.302628,61.8125,-55.495624393224716,-55.495624393224716,1.0
235000,0.30316955,-27.142595,53.73684210526316,-51.68841748488577,-51.68841748488577,1.0
236000,0.23569866,-26.449133,44.38095238095238,-38.08333126703898,-38.08333126703898,1.0
237000,0.27009597,-27.063166,55.666666666666664,-50.51221741570367,-50.51221741570367,1.0
238000,0.27783394,-27.203138,57.25,-52.611762551700366,-52.611762551700366,1.0
239000,0.26432595,-26.493982,51.9,-46.53368520736694,-46.53368520736694,1.0
240000,0.27788222,-27.070202,74.53846153846153,-68.90428355761937,-68.90428355761937,1.0
241000,0.25355592,-26.936964,66.5,-62.25285605021885,-62.25285605021885,1.0
242000,0.2667375,-27.247658,75.64285714285714,-73.55538243513841,-73.55538243513841,1.0
243000,0.23434192,-27.878998,60.6875,-57.82062277197838,-57.82062277197838,1.0
244000,0.26816073,-27.156057,50.8421052631579,-45.02299783229828,-45.02299783229828,1.0
245000,0.28431472,-27.24877,46.31818181818182,-41.20190377462478,-41.20190377462478,1.0
246000,0.26352093,-28.275824,63.0,-53.15941086937399,-53.15941086937399,1.0
247000,0.23924954,-26.787157,50.26315789473684,-43.1215759578504,-43.1215759578504,1.0
248000,0.2402316,-26.858858,43.77272727272727,-40.3068171414462,-40.3068171414462,1.0
249000,0.21906525,-27.579279,55.35294117647059,-49.7294414308336,-49.7294414308336,1.0
250000,0.25004363,-26.084808,60.294117647058826,-57.04312175512314,-57.04312175512314,1.0
251000,0.23845333,-27.063421,55.27777777777778,-50.836108419630264,-50.836108419630264,1.0
252000,0.25062302,-27.9003,61.9375,-53.774999499320984,-53.774999499320984,1.0
253000,0.24182777,-28.320646,61.5,-56.89937373995781,-56.89937373995781,1.0
254000,0.22269386,-27.377337,62.125,-61.10749864578247,-61.10749864578247,1.0
255000,0.2242125,-27.26815,53.611111111111114,-47.743329180611504,-47.743329180611504,1.0
256000,0.2613991,-27.591053,59.857142857142854,-53.92399845123291,-53.92399845123291,1.0
257000,0.24861601,-27.001368,66.1875,-62.236248046159744,-62.236248046159744,1.0
258000,0.26765054,-27.579687,64.125,-59.96749782562256,-59.96749782562256,1.0
259000,0.24296175,-27.938976,56.6875,-51.99312546849251,-51.99312546849251,1.0
260000,0.24764544,-28.109308,59.888888888888886,-48.678233707652375,-48.678233707652375,1.0
261000,0.23596893,-27.280859,62.6,-64.88062262535095,-64.88062262535095,1.0
262000,0.22660242,-27.61252,55.111111111111114,-50.18777537345886,-50.18777537345886,1.0
263000,0.25283492,-28.253435,56.27777777777778,-52.93940830230713,-52.93940830230713,1.0
264000,0.26308057,-27.07673,42.27777777777778,-35.80999735782021,-35.80999735782021,1.0
265000,0.2543044,-26.961615,67.88888888888889,-64.66235113143921,-64.66235113143921,1.0
266000,0.23491813,-27.122427,44.45454545454545,-35.80954243920066,-35.80954243920066,1.0
267000,0.2527504,-27.459198,58.411764705882355,-56.96058615516214,-56.96058615516214,1.0
268000,0.23715392,-27.317797,62.785714285714285,-57.99133278528849,-57.99133278528849,1.0
269000,0.22927226,-26.880291,57.26315789473684,-52.71333069271512,-52.71333069271512,1.0
270000,0.19906302,-27.04475,48.411764705882355,-43.322219133377075,-43.322219133377075,1.0
271000,0.21736705,-28.51164,68.0625,-64.54625034332275,-64.54625034332275,1.0
272000,0.2615664,-27.975649,68.35714285714286,-64.5628559929984,-64.5628559929984,1.0
273000,0.19974184,-27.136047,47.89473684210526,-42.69894582346866,-42.69894582346866,1.0
274000,0.22547837,-26.69504,54.9,-49.50099766254425,-49.50099766254425,1.0
275000,0.24817693,-28.600643,67.07142857142857,-63.77785478319441,-63.77785478319441,1.0
276000,0.2024354,-27.706427,69.46666666666667,-52.24499709265573,-52.24499709265573,1.0
277000,0.1985526,-28.325222,72.23076923076923,-82.21642712184361,-82.21642712184361,1.0
278000,0.1993774,-26.679094,37.4,-30.803199520111082,-30.803199520111082,1.0
279000,0.2055296,-28.4543,128.375,-130.29624903202057,-130.29624903202057,1.0
280000,0.20505604,-28.011496,51.10526315789474,-45.721052144703116,-45.721052144703116,1.0
281000,0.26262885,-27.997372,47.0,-41.55099799633026,-41.55099799633026,1.0
282000,0.20426197,-28.124147,84.61538461538461,-87.56416654586792,-87.56416654586792,1.0
283000,0.21693501,-27.634317,46.0,-38.57666553769793,-38.57666553769793,1.0
284000,0.24269748,-27.545612,58.125,-53.73999864914838,-53.73999864914838,1.0
285000,0.24973628,-27.641401,69.26666666666667,-67.77499975476947,-67.77499975476947,1.0
286000,0.22740825,-27.825048,52.421052631578945,-46.2605236204047,-46.2605236204047,1.0
287000,0.23044525,-27.883669,56.388888888888886,-52.29055412610372,-52.29055412610372,1.0
288000,0.22490509,-28.02468,51.333333333333336,-46.076315001437536,-46.076315001437536,1.0
289000,0.21952768,-28.670559,172.33333333333334,-202.30199718475342,-202.30199718475342,1.0
