Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
224000,0.2308539,-17.167974,95.16666666666667,-110.40363944660534,-110.40363944660534,1.0
225000,0.24661452,-16.11182,18.979591836734695,-20.739592104542012,-20.739592104542012,1.0
226000,0.2668206,-15.629282,17.327272727272728,-17.184182513843883,-17.184182513843883,1.0
227000,0.26366863,-15.849494,20.77777777777778,-25.111957125041794,-25.111957125041794,1.0
228000,0.26832098,-15.893094,17.303571428571427,-17.77745575471358,-17.77745575471358,1.0
229000,0.28386626,-16.302414,17.12727272727273,-18.725637435913086,-18.725637435913086,1.0
230000,0.2668489,-15.564002,16.75,-18.122500939028605,-18.122500939028605,1.0
231000,0.24034888,-15.741668,18.568627450980394,-20.193333737990436,-20.193333737990436,1.0
232000,0.24995455,-15.971863,16.686274509803923,-16.974232105108406,-16.974232105108406,1.0
233000,0.23623654,-16.386986,47.05,-50.57800095081329,-50.57800095081329,1.0
234000,0.2514865,-16.276577,27.65,-31.11666835271395,-31.11666835271395,1.0
235000,0.25328696,-15.97533,17.37037037037037,-19.36425973750927,-19.36425973750927,1.0
236000,0.23149449,-16.433285,11.555555555555555,-9.479474444138376,-9.479474444138376,1.0
237000,0.22546397,-15.760346,35.9375,-36.76191725629441,-36.76191725629441,1.0
238000,0.24813974,-15.98062,15.824561403508772,-16.439656298736047,-16.439656298736047,1.0
239000,0.22132741,-18.409008,520.0,-1109.230037689209,-1109.230037689209,1.0
240000,0.21940039,-17.28253,16.0,-18.56000014713832,-18.56000014713832,1.0
241000,0.22199817,-15.627315,37.04,-40.385103722007905,-40.385103722007905,1.0
242000,0.24015412,-16.20735,20.608695652173914,-21.833696240964144,-21.833696240964144,1.0
243000,0.24727778,-15.7767515,15.491803278688524,-16.326722363956637,-16.326722363956637,1.0
244000,0.24357133,-15.324198,15.129032258064516,-13.110484746194654,-13.110484746194654,1.0
245000,0.24183965,-15.57201,18.346153846153847,-19.902308574089638,-19.902308574089638,1.0
246000,0.25503275,-15.690258,14.983870967741936,-15.604516906123008,-15.604516906123008,1.0
247000,0.24462593,-15.706883,19.714285714285715,-21.911428266642044,-21.911428266642044,1.0
248000,0.2505605,-15.816382,19.666666666666668,-19.982292542854946,-19.982292542854946,1.0
249000,0.23591948,-15.326841,16.821428571428573,-16.777679443359375,-16.777679443359375,1.0
250000,0.22368087,-15.175496,15.161290322580646,-14.543872087232527,-14.543872087232527,1.0
251000,0.24269606,-15.611123,18.319148936170212,-19.237709641456604,-19.237709641456604,1.0
252000,0.19951268,-17.426115,366.6666666666667,-560.7250185012817,-560.7250185012817,1.0
253000,0.23514315,-14.850128,15.080645161290322,-15.897098064422607,-15.897098064422607,1.0
254000,0.22758704,-15.581924,22.951219512195124,-27.35341477975613,-27.35341477975613,1.0
