Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Environment/Episode Length,Is Training
1040000,0.80802315,73.48902,652.811280965805,652.811280965805,582.0,1.0
1041000,1.237802,114.97978,-134.81888723373413,-134.81888723373413,999.0,1.0
1042000,0.9617576,48.133667,-116.18142890930176,-116.18142890930176,999.0,1.0
1043000,0.8632715,162.8763,-82.60600090026855,-82.60600090026855,523.5,1.0
1044000,0.21408366,-3.6127524,1034.833740234375,1034.833740234375,999.0,1.0
1045000,0.0063837767,198.04805,516.545574426651,516.545574426651,56.0,1.0
1046000,1.6723377,46.248035,497.6099123954773,497.6099123954773,528.5,1.0
1047000,1.1915163,1.5610316,-51.38247084617615,-51.38247084617615,999.0,1.0
1048000,0.1370854,7.644917,511.22349631786346,511.22349631786346,528.0,1.0
1049000,1.2588608,19.562542,563.116542339325,563.116542339325,527.5,1.0
1050000,0.58513933,12.269607,498.0086407661438,498.0086407661438,506.5,1.0
1051000,1.3742557,2.2756763,-175.70323944091797,-175.70323944091797,999.0,1.0
1052000,1.5613979,24.192549,545.3573535680771,545.3573535680771,528.0,1.0
1053000,0.509156,178.6822,704.021303653717,704.021303653717,359.6666666666667,1.0
1054000,0.072188735,179.39005,525.1839101314545,525.1839101314545,537.0,1.0
1055000,0.80467135,89.13399,469.86152589321136,469.86152589321136,510.5,1.0
1056000,1.40579,63.91695,-79.46428632736206,-79.46428632736206,999.0,1.0
1057000,1.2060144,10.595785,-76.9461579322815,-76.9461579322815,999.0,1.0
1058000,0.67848563,-6.4906282,-75.50788736343384,-75.50788736343384,999.0,1.0
1059000,0.13690859,22.594849,649.886270682017,649.886270682017,350.3333333333333,1.0
1060000,0.42619953,56.69575,-80.44974994659424,-80.44974994659424,999.0,1.0
1061000,0.9678396,144.5506,806.0232869386673,806.0232869386673,316.25,1.0
1062000,1.6571398,20.457106,467.3074617385864,467.3074617385864,504.5,1.0
1063000,0.4617426,28.285927,1005.6291108131409,1005.6291108131409,319.5,1.0
1064000,0.080112725,47.965805,708.3426473935446,708.3426473935446,360.6666666666667,1.0
1065000,0.10068369,74.88739,477.6227536201477,477.6227536201477,536.5,1.0
1066000,0.14099318,26.67157,-131.7806887626648,-131.7806887626648,999.0,1.0
1067000,0.6813316,-7.208674,-26.004469871520996,-26.004469871520996,999.0,1.0
1068000,0.9600849,48.435207,1054.1510577201843,1054.1510577201843,239.0,1.0
1069000,0.6907295,23.931904,653.5073137283325,653.5073137283325,356.6666666666667,1.0
1070000,0.56117624,-6.5921335,-56.16662120819092,-56.16662120819092,999.0,1.0
1071000,0.7545668,13.148352,512.2805233001709,512.2805233001709,517.0,1.0
1072000,0.22547396,-9.699291,-126.6532974243164,-126.6532974243164,999.0,1.0
1073000,0.56901264,29.39766,496.34652495384216,496.34652495384216,513.0,1.0
1074000,1.1116539,130.94043,755.1386054754257,755.1386054754257,272.5,1.0
1075000,0.90352786,151.90614,441.4650716781616,441.4650716781616,505.0,1.0
1076000,0.82063377,155.76938,685.415717124939,685.415717124939,346.3333333333333,1.0
1077000,1.0617357,149.6485,672.4470529556274,672.4470529556274,357.6666666666667,1.0
1078000,0.008928658,90.9132,-119.75779724121094,-119.75779724121094,525.0,1.0
1079000,1.0111161,187.50354,1035.5972900390625,1035.5972900390625,999.0,1.0
1080000,0.84025013,133.01257,823.9622106075287,823.9622106075287,100.5,1.0
1081000,0.41571164,65.60979,490.83753085136414,490.83753085136414,561.5,1.0
1082000,0.021645421,7.482013,-56.2964243888855,-56.2964243888855,999.0,1.0
1083000,0.13626735,10.19328,441.6346597671509,441.6346597671509,512.0,1.0
1084000,0.86809516,3.117421,457.9093613624573,457.9093613624573,510.0,1.0
1085000,1.0354848,17.34764,529.8594661951065,529.8594661951065,519.0,1.0
1086000,0.37792492,15.934157,670.964662472407,670.964662472407,419.3333333333333,1.0
1087000,0.24623112,64.364296,1122.3690724372864,1122.3690724372864,257.0,1.0
1088000,0.8028197,17.673084,-193.8676266670227,-193.8676266670227,999.0,1.0
1089000,0.15839444,166.35712,528.7379932403564,528.7379932403564,537.5,1.0
1090000,0.12995866,69.99017,427.56767451763153,427.56767451763153,511.0,1.0
1091000,0.19330473,22.760473,750.0741368532181,750.0741368532181,298.5,1.0
1092000,0.66907614,70.31715,506.73529291152954,506.73529291152954,740.5,1.0
1093000,1.5979253,14.222891,502.42324513196945,502.42324513196945,530.5,1.0
1094000,0.2863052,-13.993107,-42.78097462654114,-42.78097462654114,526.5,1.0
1095000,0.806176,188.92952,1041.0157470703125,1041.0157470703125,None,1.0
1096000,0.037201073,187.79321,558.0522921085358,558.0522921085358,527.5,1.0
1097000,0.8077306,211.71112,-128.30830764770508,-128.30830764770508,999.0,1.0
1098000,0.17034069,50.899345,21.893653869628906,21.893653869628906,999.0,1.0
1099000,0.06270436,30.64791,-188.93975353240967,-188.93975353240967,999.0,1.0
1100000,0.6868147,20.042465,-187.26541233062744,-187.26541233062744,999.0,1.0
1101000,0.2650617,33.905636,719.3014453252157,719.3014453252157,406.6666666666667,1.0
1102000,1.2440884,-3.4687042,-60.82966470718384,-60.82966470718384,999.0,1.0
1103000,0.7736252,29.180704,687.7043750286102,687.7043750286102,403.6666666666667,1.0
1104000,0.23962228,-1.7237339,442.8725360631943,442.8725360631943,537.0,1.0
1105000,0.13859448,-13.044695,-123.28804230690002,-123.28804230690002,999.0,1.0
1106000,0.09743204,63.846012,838.7505871295929,838.7505871295929,229.8,1.0
1107000,0.5157382,17.409895,463.68444871902466,463.68444871902466,521.0,1.0
1108000,1.5573833,20.047264,461.04889780282974,461.04889780282974,520.5,1.0
1109000,0.12891604,101.36293,464.57457941770554,464.57457941770554,514.5,1.0
1110000,0.95368624,197.07704,457.5166585445404,457.5166585445404,505.5,1.0
1111000,1.1566286,49.25778,-75.80722761154175,-75.80722761154175,999.0,1.0
1112000,1.0657768,9.541135,-58.5721869468689,-58.5721869468689,999.0,1.0
1113000,0.17898472,-3.2899694,-190.46843892335892,-190.46843892335892,999.0,1.0
1114000,0.12691021,20.48132,439.47547221183777,439.47547221183777,524.5,1.0
1115000,0.26161504,11.309555,523.2271412611008,523.2271412611008,521.5,1.0
1116000,0.31586316,-12.709592,-65.71043491363525,-65.71043491363525,999.0,1.0
1117000,0.32364827,-13.956698,-94.29977607727051,-94.29977607727051,508.5,1.0
1118000,0.8022851,223.35669,1039.0814208984375,1039.0814208984375,999.0,1.0
1119000,1.2734438,88.72821,18.078140258789062,18.078140258789062,999.0,1.0
1120000,0.0074916086,341.96973,-114.27551364898682,-114.27551364898682,999.0,1.0
1121000,1.3961668,116.38064,47.03301239013672,47.03301239013672,999.0,1.0
1122000,1.0464813,142.47794,706.171460946401,706.171460946401,120.0,1.0
1123000,0.38268253,36.74337,-41.937989473342896,-41.937989473342896,999.0,1.0
1124000,0.79623985,-4.6442857,-190.1608428955078,-190.1608428955078,999.0,1.0
1125000,1.1158619,90.17712,753.8324154615402,753.8324154615402,429.5,1.0
1126000,0.15488695,21.24299,1107.317470550537,1107.317470550537,69.0,1.0
1127000,0.15690382,-7.8517027,487.30279207229614,487.30279207229614,551.5,1.0
1128000,0.2543516,28.695429,715.297460714976,715.297460714976,414.3333333333333,1.0
1129000,0.1797218,-11.483028,-116.45940732955933,-116.45940732955933,999.0,1.0
1130000,0.71392906,57.816605,-161.54470014572144,-161.54470014572144,999.0,1.0
1131000,0.46134898,62.27175,-110.534836769104,-110.534836769104,999.0,1.0
1132000,0.19071996,-13.111351,-150.8863320350647,-150.8863320350647,999.0,1.0
1133000,0.60770726,21.691456,-83.7450041770935,-83.7450041770935,999.0,1.0
1134000,1.1602273,89.742645,-100.89254474639893,-100.89254474639893,999.0,1.0
1135000,0.9102585,111.90028,-98.79490423202515,-98.79490423202515,999.0,1.0
1136000,0.9620241,110.65658,500.96653175354004,500.96653175354004,657.0,1.0
1137000,1.5824949,25.016344,-59.13975763320923,-59.13975763320923,999.0,1.0
1138000,0.60930806,87.51242,-92.29374408721924,-92.29374408721924,999.0,1.0
1139000,0.48421955,-18.869072,74.80711364746094,74.80711364746094,999.0,1.0
1140000,1.46435,35.514317,493.39345479011536,493.39345479011536,565.5,1.0
1141000,0.08313207,-10.646569,-101.61016297340393,-101.61016297340393,999.0,1.0
1142000,0.1066945,-3.813826,-151.15296077728271,-151.15296077728271,999.0,1.0
1143000,0.11039586,109.49392,520.9502592086792,520.9502592086792,531.0,1.0
1144000,1.0128653,8.284976,-66.06267267465591,-66.06267267465591,999.0,1.0
1145000,0.3137762,-12.977285,-66.15267562866211,-66.15267562866211,999.0,1.0
1146000,0.3287254,-7.3150797,-192.20696640014648,-192.20696640014648,528.0,1.0
1147000,0.2701063,131.50488,1097.5181897481282,1097.5181897481282,122.0,1.0
1148000,1.1958318,43.296715,-204.50496339797974,-204.50496339797974,999.0,1.0
1149000,0.37958,211.426,41.12252473831177,41.12252473831177,999.0,1.0
1150000,0.101972744,121.387825,696.209378918012,696.209378918012,348.0,1.0
1151000,0.21505478,4.400851,520.7235428094864,520.7235428094864,542.5,1.0
1152000,0.8897264,-1.8408651,-121.59038090705872,-121.59038090705872,999.0,1.0
1153000,0.527282,15.878256,568.825540304184,568.825540304184,528.0,1.0
1154000,0.9517573,-4.2654114,-76.77911710739136,-76.77911710739136,999.0,1.0
1155000,1.1937697,63.67845,536.3006874322891,536.3006874322891,536.0,1.0
1156000,0.5585726,50.605755,-77.99364948272705,-77.99364948272705,999.0,1.0
1157000,0.1455959,-6.2366543,3.648193836212158,3.648193836212158,999.0,1.0
1158000,0.034043405,5.1937943,-81.94749546051025,-81.94749546051025,999.0,1.0
1159000,0.36348778,27.842718,-43.39235591888428,-43.39235591888428,999.0,1.0
1160000,0.7651911,117.26427,-124.25733089447021,-124.25733089447021,999.0,1.0
1161000,0.7051848,114.04834,790.0075999498367,790.0075999498367,328.75,1.0
1162000,0.13752387,18.758738,460.23264265060425,460.23264265060425,511.5,1.0
1163000,0.007404077,154.03162,476.0494894981384,476.0494894981384,527.5,1.0
1164000,0.09161534,151.3772,-165.75189065933228,-165.75189065933228,999.0,1.0
1165000,0.807984,119.0444,1097.2294158935547,1097.2294158935547,97.0,1.0
1166000,0.3364579,11.749084,-60.98453426361084,-60.98453426361084,999.0,1.0
1167000,1.5499959,19.468174,437.53143334388733,437.53143334388733,516.5,1.0
1168000,1.0125947,81.71828,820.1593980789185,820.1593980789185,330.8,1.0
1169000,1.0471684,57.104546,776.9623488783836,776.9623488783836,283.5,1.0
1170000,0.11559921,94.271454,450.12958312034607,450.12958312034607,516.0,1.0
1171000,0.27426293,-5.34188,-163.6062455177307,-163.6062455177307,999.0,1.0
1172000,0.98347163,16.665054,1062.8124504089355,1062.8124504089355,73.5,1.0
1173000,0.8052509,181.45474,-149.31548357009888,-149.31548357009888,999.0,1.0
1174000,0.1025838,11.9820595,62.963053703308105,62.963053703308105,999.0,1.0
1175000,0.9410758,86.324425,659.638649781545,659.638649781545,595.3333333333334,1.0
1176000,0.2101419,-16.177961,-140.8094458580017,-140.8094458580017,999.0,1.0
1177000,0.4071587,-5.5722456,-143.30367946624756,-143.30367946624756,999.0,1.0
1178000,0.8913574,27.716589,472.87981390953064,472.87981390953064,509.5,1.0
1179000,0.31008103,-2.3035097,-154.55529284477234,-154.55529284477234,999.0,1.0
1180000,1.1871706,82.89577,931.9512028694153,931.9512028694153,819.0,1.0
1181000,1.2172714,11.118857,-161.17535591125488,-161.17535591125488,999.0,1.0
1182000,0.6908468,26.350266,-21.679993629455566,-21.679993629455566,999.0,1.0
1183000,0.2918954,18.908966,390.55922961235046,390.55922961235046,584.0,1.0
1184000,0.27092206,11.775847,-77.97773218154907,-77.97773218154907,999.0,1.0
1185000,0.9308554,226.08551,585.9111957550049,585.9111957550049,532.0,1.0
1186000,1.6602575,14.912964,-116.53228425979614,-116.53228425979614,999.0,1.0
1187000,0.9987326,90.02286,1048.002453962962,1048.002453962962,316.3333333333333,1.0
1188000,0.21196061,-16.64798,-10.190268993377686,-10.190268993377686,999.0,1.0
1189000,0.27765045,-3.4673247,-170.8514895439148,-170.8514895439148,999.0,1.0
1190000,1.2876989,138.47786,999.1623833179474,999.1623833179474,271.5,1.0
1191000,0.1465912,27.450586,945.5310106277466,945.5310106277466,633.0,1.0
1192000,0.26946422,14.955855,460.5786452293396,460.5786452293396,551.0,1.0
1193000,0.11922005,-14.997782,-100.21259307861328,-100.21259307861328,999.0,1.0
1194000,0.69110495,82.940765,-33.47773218154907,-33.47773218154907,999.0,1.0
1195000,0.4635289,28.132874,-25.43691396713257,-25.43691396713257,999.0,1.0
1196000,1.3035247,-0.019527912,-123.2579550743103,-123.2579550743103,999.0,1.0
1197000,0.35843092,6.591124,-101.37219953536987,-101.37219953536987,999.0,1.0
1198000,0.19996718,33.63181,641.0694529215494,641.0694529215494,360.6666666666667,1.0
1199000,0.39723536,8.21696,495.8107327222824,495.8107327222824,562.0,1.0
1200000,0.36889714,-8.016169,-248.32902216911316,-248.32902216911316,999.0,1.0
1201000,0.6453915,77.44685,-99.9999418258667,-99.9999418258667,999.0,1.0
1202000,0.8821644,110.35663,530.7601990699768,530.7601990699768,501.5,1.0
1203000,1.1091157,57.631363,569.450245141983,569.450245141983,539.0,1.0
1204000,0.040305763,54.58102,1103.7083904743195,1103.7083904743195,344.5,1.0
1205000,0.20096825,13.38069,493.1724805235863,493.1724805235863,539.0,1.0
1206000,0.045223746,43.858154,-84.81072783470154,-84.81072783470154,999.0,1.0
1207000,1.3002189,42.06464,473.0914487838745,473.0914487838745,513.5,1.0
1208000,1.1081872,50.77799,-53.15789270401001,-53.15789270401001,999.0,1.0
1209000,0.42025703,32.39349,489.1609778404236,489.1609778404236,537.0,1.0
1210000,0.114588834,31.591118,668.6206684112549,668.6206684112549,334.0,1.0
1211000,0.47510117,42.195404,613.2707370122274,613.2707370122274,457.0,1.0
1212000,0.08920412,24.355606,514.9158437252045,514.9158437252045,529.0,1.0
1213000,0.047197204,85.19394,658.9388701121012,658.9388701121012,354.3333333333333,1.0
1214000,0.123947635,-10.7097,-85.18711304664612,-85.18711304664612,999.0,1.0
1215000,0.28715578,20.09325,461.41527581214905,461.41527581214905,525.5,1.0
1216000,0.9693457,162.14575,-45.326560497283936,-45.326560497283936,999.0,1.0
1217000,0.049598288,3.1041207,461.03777718544006,461.03777718544006,514.0,1.0
1218000,0.10793148,-17.123573,19.766347408294678,19.766347408294678,999.0,1.0
1219000,0.24095176,-2.1815157,-160.83559322357178,-160.83559322357178,545.5,1.0
1220000,1.487691,11.808124,1092.9458694458008,1092.9458694458008,999.0,1.0
1221000,1.3331885,119.77341,-60.2497524023056,-60.2497524023056,999.0,1.0
1222000,0.16748632,97.78342,472.53604650497437,472.53604650497437,203.0,1.0
1223000,0.08874581,37.89199,464.1915361881256,464.1915361881256,515.0,1.0
1224000,0.19446295,-6.464036,-172.73622345924377,-172.73622345924377,999.0,1.0
1225000,0.070419796,14.015028,-73.55451393127441,-73.55451393127441,999.0,1.0
1226000,0.957176,18.990639,442.3257442712784,442.3257442712784,526.0,1.0
1227000,0.42507675,-5.458509,-230.74711656570435,-230.74711656570435,999.0,1.0
1228000,0.6613658,23.54839,-111.49595165252686,-111.49595165252686,999.0,1.0
1229000,0.27562913,49.540222,-119.4186635017395,-119.4186635017395,999.0,1.0
1230000,0.209138,14.61395,-110.95614433288574,-110.95614433288574,999.0,1.0
1231000,0.7137078,17.093058,-161.63316583633423,-161.63316583633423,999.0,1.0
1232000,1.1988102,76.37711,-88.97175312042236,-88.97175312042236,999.0,1.0
1233000,1.0978074,146.53287,1063.1712453365326,1063.1712453365326,476.0,1.0
1234000,0.5132657,66.28662,672.5609021186829,672.5609021186829,349.0,1.0
1235000,0.758054,121.61442,454.81404423713684,454.81404423713684,540.0,1.0
1236000,0.42872825,84.97182,-29.815818309783936,-29.815818309783936,999.0,1.0
1237000,0.55056334,103.22754,-161.0835826396942,-161.0835826396942,999.0,1.0
1238000,0.8528312,214.23537,597.8402121067047,597.8402121067047,530.5,1.0
1239000,0.6332126,99.76896,-84.393798828125,-84.393798828125,999.0,1.0
1240000,0.6843922,95.65579,-63.9373517036438,-63.9373517036438,999.0,1.0
1241000,0.9437154,217.1943,50.96979522705078,50.96979522705078,999.0,1.0
1242000,1.2747617,118.748955,73.79991817474365,73.79991817474365,999.0,1.0
1243000,0.7598099,-5.957383,-85.53118252754211,-85.53118252754211,999.0,1.0
1244000,0.200482,55.635876,504.3002691268921,504.3002691268921,534.5,1.0
1245000,0.24897483,70.686646,450.0400686264038,450.0400686264038,517.5,1.0
1246000,0.34273705,29.387331,678.5595935185751,678.5595935185751,348.0,1.0
1247000,0.39593947,-9.467508,-43.82612943649292,-43.82612943649292,999.0,1.0
1248000,0.7514053,29.483051,460.94831562042236,460.94831562042236,467.3333333333333,1.0
1249000,0.08944655,5.1068416,988.8691182136536,988.8691182136536,999.0,1.0
1250000,0.06384078,14.117523,458.5917116999626,458.5917116999626,31.0,1.0
1251000,0.8172043,201.568,-101.69576215744019,-101.69576215744019,999.0,1.0
1252000,0.2914898,25.547052,98.71319007873535,98.71319007873535,999.0,1.0
1253000,0.3231648,-13.216493,-228.81795024871826,-228.81795024871826,999.0,1.0
1254000,1.006858,109.291885,550.8271985054016,550.8271985054016,523.5,1.0
1255000,0.38011345,4.0893936,-48.98802185058594,-48.98802185058594,999.0,1.0
1256000,0.97392386,36.53058,-162.98099565505981,-162.98099565505981,999.0,1.0
1257000,0.0722042,15.397683,-125.65258026123047,-125.65258026123047,999.0,1.0
1258000,0.933061,68.16067,431.2002966403961,431.2002966403961,500.0,1.0
1259000,0.25738326,15.810002,-146.96000051498413,-146.96000051498413,999.0,1.0
1260000,1.2539392,0.80511874,-135.52493381500244,-135.52493381500244,999.0,1.0
1261000,1.1659298,148.4643,-82.34239530563354,-82.34239530563354,999.0,1.0
1262000,1.2366471,97.07974,500.07523107528687,500.07523107528687,511.0,1.0
1263000,0.44653094,15.860632,514.9803547859192,514.9803547859192,514.0,1.0
1264000,1.216574,14.775802,516.8612108230591,516.8612108230591,500.5,1.0
1265000,0.9291763,202.37462,19.004125118255615,19.004125118255615,999.0,1.0
1266000,0.4178669,58.94649,569.1339702606201,569.1339702606201,527.0,1.0
1267000,0.11835711,5.995714,521.2564181089401,521.2564181089401,512.0,1.0
1268000,0.7325638,29.925598,533.8922845125198,533.8922845125198,674.0,1.0
1269000,0.7566402,54.895416,-71.8274621963501,-71.8274621963501,999.0,1.0
1270000,0.37764,117.38868,979.3989262580872,979.3989262580872,905.0,1.0
1271000,0.5961562,68.42537,23.682708501815796,23.682708501815796,999.0,1.0
1272000,1.3073746,38.663616,468.6382911205292,468.6382911205292,523.5,1.0
1273000,0.99718285,-5.9156895,-68.73391151428223,-68.73391151428223,999.0,1.0
1274000,0.5023233,61.74267,-34.82769250869751,-34.82769250869751,999.0,1.0
1275000,0.59561646,114.296295,482.9447875022888,482.9447875022888,528.0,1.0
1276000,0.17555259,25.624762,406.4214017391205,406.4214017391205,506.0,1.0
1277000,0.14740527,0.7943183,-134.63233557343483,-134.63233557343483,999.0,1.0
1278000,0.30885494,-9.320134,-200.9596724510193,-200.9596724510193,999.0,1.0
1279000,0.66558725,2.3137853,462.98082876205444,462.98082876205444,521.5,1.0
1280000,0.8744406,17.025078,450.0472473502159,450.0472473502159,524.5,1.0
1281000,0.3263977,76.53682,734.761131644249,734.761131644249,311.25,1.0
1282000,1.0691546,153.31114,1127.0879118442535,1127.0879118442535,203.5,1.0
1283000,0.6279254,44.69934,-42.05335450172424,-42.05335450172424,999.0,1.0
1284000,1.0445665,-4.344286,-82.88558721542358,-82.88558721542358,999.0,1.0
1285000,0.61985654,12.396263,-104.1272521018982,-104.1272521018982,999.0,1.0
1286000,0.9522397,4.214822,-188.9040403366089,-188.9040403366089,999.0,1.0
1287000,0.7200599,-7.861376,-22.356024026870728,-22.356024026870728,999.0,1.0
1288000,0.21733275,148.0077,529.0852379798889,529.0852379798889,578.5,1.0
1289000,0.13555695,210.80226,630.9733295440674,630.9733295440674,379.6666666666667,1.0
1290000,0.044666223,73.81657,464.0361638069153,464.0361638069153,510.0,1.0
1291000,0.11603965,4.7020693,487.0506191253662,487.0506191253662,521.0,1.0
1292000,0.5675091,-7.677694,-88.32175421714783,-88.32175421714783,999.0,1.0
1293000,1.0689381,18.860287,536.9580073356628,536.9580073356628,525.5,1.0
1294000,0.07835604,32.950546,462.80556893348694,462.80556893348694,532.5,1.0
1295000,0.13166876,73.86809,-128.69576835632324,-128.69576835632324,999.0,1.0
1296000,0.23033586,-5.9184213,-132.97810316085815,-132.97810316085815,999.0,1.0
1297000,0.23788317,68.45303,637.2694369951884,637.2694369951884,355.0,1.0
1298000,1.611893,39.75432,448.95609426498413,448.95609426498413,506.5,1.0
1299000,0.96768373,17.671669,-73.23083305358887,-73.23083305358887,999.0,1.0
1300000,1.3757665,36.272186,659.8207994302114,659.8207994302114,338.6666666666667,1.0
1301000,0.085433215,91.81474,-107.99066019058228,-107.99066019058228,999.0,1.0
1302000,1.3036802,3.8958821,-153.44942617416382,-153.44942617416382,999.0,1.0
1303000,1.5058044,2.4740067,-115.27447748184204,-115.27447748184204,524.0,1.0
1304000,0.8633004,128.99852,1089.2210083007812,1089.2210083007812,50.0,1.0
1305000,0.1132367,4.103465,-60.74028396606445,-60.74028396606445,999.0,1.0
1306000,0.9846096,91.169914,834.1584603786469,834.1584603786469,280.8,1.0
1307000,0.69859093,31.50462,-5.19520115852356,-5.19520115852356,999.0,1.0
1308000,0.7694018,72.14925,518.9944019317627,518.9944019317627,568.5,1.0
1309000,0.7918843,227.10426,1035.8283244371414,1035.8283244371414,164.5,1.0
1310000,1.4953578,76.41841,-76.37123012542725,-76.37123012542725,999.0,1.0
1311000,0.66103923,-8.345824,-87.36532068252563,-87.36532068252563,999.0,1.0
1312000,0.84815663,0.05925381,-85.0356879234314,-85.0356879234314,999.0,1.0
1313000,0.3095415,-9.5309,-77.918466091156,-77.918466091156,999.0,1.0
1314000,1.1041492,13.495496,510.85514879226685,510.85514879226685,518.0,1.0
1315000,0.5367759,-8.141092,19.140076875686646,19.140076875686646,999.0,1.0
1316000,1.103835,-3.2783363,-92.74392175674438,-92.74392175674438,999.0,1.0
1317000,1.0298876,148.69127,-114.2900071144104,-114.2900071144104,999.0,1.0
1318000,1.1038561,151.7063,540.4786593914032,540.4786593914032,593.5,1.0
1319000,1.2042304,88.989525,-118.26873588562012,-118.26873588562012,999.0,1.0
1320000,1.0430256,30.682186,-137.10706090927124,-137.10706090927124,999.0,1.0
1321000,0.7603174,-2.3642428,-96.25885581970215,-96.25885581970215,999.0,1.0
1322000,0.68274444,16.112154,442.71206736564636,442.71206736564636,507.5,1.0
1323000,0.63106024,58.479618,429.4954619407654,429.4954619407654,528.0,1.0
1324000,0.47135776,144.21448,467.2707234621048,467.2707234621048,593.0,1.0
1325000,0.9708738,202.15392,647.6519964536031,647.6519964536031,347.6666666666667,1.0
1326000,0.08374907,10.172342,-109.29478597640991,-109.29478597640991,999.0,1.0
1327000,0.13871805,9.870441,541.1922671794891,541.1922671794891,519.5,1.0
1328000,0.025323717,44.96821,-113.58652710914612,-113.58652710914612,999.0,1.0
1329000,0.2513656,29.811214,-101.83233213424683,-101.83233213424683,999.0,1.0
1330000,1.468303,24.557396,-59.34319829940796,-59.34319829940796,999.0,1.0
1331000,1.0880413,51.835896,1003.3415937423706,1003.3415937423706,294.0,1.0
1332000,0.10885736,5.62498,-34.45222330093384,-34.45222330093384,999.0,1.0
1333000,1.3788848,1.1203828,-61.99329686164856,-61.99329686164856,999.0,1.0
1334000,1.1971791,30.49984,547.6301321983337,547.6301321983337,545.0,1.0
1335000,0.30075032,-7.239256,-179.45113515853882,-179.45113515853882,999.0,1.0
1336000,0.28720605,63.622967,700.103277762731,700.103277762731,407.3333333333333,1.0
1337000,0.93776286,9.918041,-167.03818011283875,-167.03818011283875,999.0,1.0
1338000,0.7152437,-6.1404424,-106.24872779846191,-106.24872779846191,999.0,1.0
1339000,0.7761226,58.744522,-121.17925500869751,-121.17925500869751,999.0,1.0
1340000,0.5383092,56.71556,-93.88461923599243,-93.88461923599243,999.0,1.0
1341000,0.48358795,9.6054325,-22.96794557571411,-22.96794557571411,999.0,1.0
1342000,1.0785894,121.341225,1102.9937670230865,1102.9937670230865,497.0,1.0
1343000,1.1332017,97.59832,503.5579961538315,503.5579961538315,527.5,1.0
1344000,0.5181894,45.371273,491.82040643692017,491.82040643692017,508.0,1.0
1345000,0.5372864,146.02931,461.9282456636429,461.9282456636429,507.0,1.0
1346000,1.2644087,139.48375,9.460657358169556,9.460657358169556,999.0,1.0
1347000,1.3763709,42.954594,702.7560628255209,702.7560628255209,375.0,1.0
1348000,1.3661935,30.390068,-87.19233894348145,-87.19233894348145,684.5,1.0
1349000,0.21389692,-1.4663155,986.5457592010498,986.5457592010498,None,1.0
1350000,0.017640846,173.04486,504.35961508750916,504.35961508750916,530.0,1.0
1351000,1.3171288,72.06964,643.9548847675323,643.9548847675323,341.6666666666667,1.0
1352000,0.90469474,140.81343,659.3700895309448,659.3700895309448,607.3333333333334,1.0
1353000,0.6167213,116.83156,1077.1685240268707,1077.1685240268707,218.0,1.0
1354000,0.8867271,18.95672,539.1933767795563,539.1933767795563,521.5,1.0
1355000,0.63086534,43.06282,507.65978878736496,507.65978878736496,548.0,1.0
1356000,0.044572946,57.61625,484.6203513145447,484.6203513145447,511.0,1.0
1357000,0.77174777,27.226192,435.67014169692993,435.67014169692993,517.0,1.0
1358000,1.4279196,56.117134,777.612244874239,777.612244874239,292.75,1.0
1359000,1.3394818,43.96542,488.56900787353516,488.56900787353516,606.0,1.0
1360000,0.9457197,180.27515,-92.89640712738037,-92.89640712738037,501.5,1.0
1361000,0.049495667,1.856122,1002.7523193359375,1002.7523193359375,999.0,1.0
1362000,1.0127951,84.85965,663.7501673698425,663.7501673698425,338.0,1.0
1363000,0.5905036,80.125275,689.0081068674723,689.0081068674723,232.0,1.0
1364000,0.6324206,21.306469,490.01769042015076,490.01769042015076,532.5,1.0
1365000,1.172285,0.33359075,13.103408336639404,13.103408336639404,999.0,1.0
1366000,1.1393163,27.723274,19.715625762939453,19.715625762939453,999.0,1.0
1367000,0.7129031,98.3598,1054.9619485855103,1054.9619485855103,272.0,1.0
1368000,0.19322865,-0.5483581,-92.65033793449402,-92.65033793449402,999.0,1.0
1369000,1.2188945,-5.339187,-60.844969511032104,-60.844969511032104,999.0,1.0
1370000,0.14797464,1.3935974,517.7535634040833,517.7535634040833,507.0,1.0
1371000,1.0094826,29.21657,661.6280258496603,661.6280258496603,275.5,1.0
1372000,1.1953526,163.62065,1115.4647216796875,1115.4647216796875,999.0,1.0
1373000,1.1873709,13.332915,-52.89947986602783,-52.89947986602783,999.0,1.0
1374000,0.25820187,-10.623793,-87.82788181304932,-87.82788181304932,999.0,1.0
1375000,0.14727257,-17.539082,-122.83213376998901,-122.83213376998901,999.0,1.0
1376000,0.080792926,-8.228355,4.418272018432617,4.418272018432617,999.0,1.0
1377000,0.31727692,-12.110098,-150.87280893325806,-150.87280893325806,999.0,1.0
1378000,0.03370156,136.2175,476.39523482322693,476.39523482322693,27.0,1.0
1379000,0.42371473,69.77622,745.3192383050919,745.3192383050919,335.25,1.0
1380000,0.49748966,76.60054,549.976863026619,549.976863026619,666.0,1.0
1381000,0.095311485,87.39981,451.0938148498535,451.0938148498535,501.5,1.0
1382000,0.52981526,9.722633,529.6086384057999,529.6086384057999,530.5,1.0
1383000,1.335226,24.768301,-112.4986298084259,-112.4986298084259,999.0,1.0
1384000,0.7911489,118.7489,-120.80639970302582,-120.80639970302582,999.0,1.0
